gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
135072,398175,7,False,4,0,1,2,6,5,0.833,6,2,0.333,12,7,0,0,,0,1,16,1,0,3,13,5,4,80.0,25:59,122,Philippines,12.0,Sophia Dignadice,1,0.583,25,59,26.0
135072,220090,2,True,0,0,1,7,6,6,1.0,0,0,,6,6,8,2,0.25,2,4,14,3,2,4,9,6,6,100.0,20:45,122,Philippines,10.0,Jack Animam,1,1.0,20,45,20.8
135072,323171,-1,True,2,0,0,3,1,1,1.0,2,0,0.0,3,1,2,0,0.0,1,5,2,1,0,2,-1,1,1,100.0,32:18,122,Philippines,9.0,Louna Ozar,0,0.333,32,18,32.3
135072,303016,8,False,1,0,2,0,0,0,,2,1,0.5,2,1,0,0,,0,0,3,2,0,0,5,0,0,0.0,12:17,122,Philippines,8.0,Angelica Surada,0,0.5,12,17,12.3
135072,236628,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,122,Philippines,7.0,Janine Pontejos,0,,0,0,0.0
135072,394258,4,False,2,0,1,0,0,0,,1,0,0.0,1,0,0,0,,0,2,0,1,0,0,2,0,0,0.0,6:34,122,Philippines,5.0,Kent Jane Pastrana,0,0.0,6,34,6.6
135072,220085,3,False,1,0,2,2,1,1,1.0,0,0,,1,1,2,1,0.5,1,2,3,3,0,1,5,1,1,100.0,20:23,122,Philippines,3.0,Afril Bernardino,0,1.0,20,23,20.4
135072,342735,4,True,8,0,4,2,4,1,0.25,6,4,0.667,10,5,2,2,1.0,0,1,16,4,2,3,22,3,0,0.0,36:56,122,Philippines,2.0,Vanessa De Jesus,1,0.5,36,56,36.9
135072,303627,-13,False,0,0,0,1,2,0,0.0,2,1,0.5,4,1,2,2,1.0,0,0,5,0,2,0,4,1,0,0.0,11:29,134,Senegal,77.0,Lena Timera,0,0.25,11,29,11.5
135072,420942,-1,False,0,0,1,0,1,1,1.0,2,1,0.5,3,2,0,0,,0,2,5,1,0,0,5,1,1,100.0,16:54,134,Senegal,66.0,Nogaye Diagne,0,0.667,16,54,16.9
135072,231012,-2,False,2,0,2,1,2,2,1.0,0,0,,2,2,2,0,0.0,0,2,4,2,0,2,4,1,1,100.0,12:28,134,Senegal,35.0,Madjiguene Sene,0,1.0,12,28,12.5
135072,274485,3,False,0,0,1,1,4,2,0.5,1,0,0.0,5,2,2,2,1.0,2,3,6,3,1,2,5,3,2,66.7,18:44,134,Senegal,28.0,Khadidiatou Diouf,0,0.4,18,44,18.7
135072,287408,12,True,2,1,3,2,11,4,0.364,1,1,1.0,12,5,3,3,1.0,3,3,14,6,1,6,11,9,4,44.4,28:49,134,Senegal,22.0,Ndioma Kane,1,0.417,28,49,28.8
135072,290089,6,True,0,1,2,7,9,4,0.444,0,0,,9,4,7,6,0.857,5,3,14,7,0,0,16,7,3,42.9,23:2,134,Senegal,20.0,Khadija Faye,1,0.444,23,2,23.0
135072,186583,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,134,Senegal,16.0,Bintou Lo Sylla,0,,0,0,0.0
135072,290189,-8,False,0,0,0,0,1,0,0.0,1,0,0.0,2,0,0,0,,1,0,0,1,0,0,-1,1,0,0.0,4:30,134,Senegal,12.0,Fatou Kine Filor,0,0.0,4,30,4.5
